	mass_A
t	frame	x	y	r	θ	pixelx	pixely
1.268600E1	2.537200E4	2.451950E1	1.186024E1	2.723731E1	5.006581E4	1.104303E2	5.315887E1
1.268800E1	2.537600E4	2.067692E1	1.831399E1	2.762132E1	5.008153E4	1.065878E2	4.670512E1
1.269000E1	2.538000E4	1.539402E1	2.368074E1	2.824453E1	5.009697E4	1.013049E2	4.133837E1
1.269200E1	2.538400E4	9.139541E0	2.730646E1	2.879538E1	5.011149E4	9.505037E1	3.771265E1
1.269400E1	2.538800E4	2.042873E0	2.899377E1	2.906565E1	5.012597E4	8.795370E1	3.602534E1
1.269600E1	2.539200E4	-5.228124E0	2.862340E1	2.909694E1	5.014035E4	8.068270E1	3.639571E1
1.269800E1	2.539600E4	-1.211947E1	2.642250E1	2.906940E1	5.015464E4	7.379136E1	3.859661E1
1.270000E1	2.540000E4	-1.823297E1	2.235604E1	2.884846E1	5.016920E4	6.767786E1	4.266307E1
1.270200E1	2.540400E4	-2.305231E1	1.677922E1	2.851230E1	5.018395E4	6.285852E1	4.823989E1
1.270400E1	2.540800E4	-2.628702E1	9.989111E0	2.812099E1	5.019919E4	5.962381E1	5.503000E1
1.270600E1	2.541200E4	-2.751719E1	2.528448E0	2.763311E1	5.021475E4	5.839364E1	6.249066E1
1.270800E1	2.541600E4	-2.667313E1	-4.917126E0	2.712258E1	5.023045E4	5.923769E1	6.993623E1
1.271000E1	2.542000E4	-2.404346E1	-1.206735E1	2.690184E1	5.024665E4	6.186736E1	7.708646E1
1.271200E1	2.542400E4	-1.984749E1	-1.822459E1	2.694548E1	5.026256E4	6.606334E1	8.324370E1
1.271400E1	2.542800E4	-1.405164E1	-2.288190E1	2.685200E1	5.027845E4	7.185918E1	8.790101E1
1.271600E1	2.543200E4	-7.521355E0	-2.595414E1	2.702199E1	5.029384E4	7.838947E1	9.097325E1
1.271800E1	2.543600E4	-3.008349E-1	-2.709936E1	2.710103E1	5.030936E4	8.560999E1	9.211847E1
1.272000E1	2.544000E4	6.869430E0	-2.624400E1	2.712815E1	5.032467E4	9.278026E1	9.126311E1
1.272200E1	2.544400E4	1.348968E1	-2.329863E1	2.692206E1	5.034007E4	9.940051E1	8.831773E1
1.272400E1	2.544800E4	1.923114E1	-1.867568E1	2.680705E1	5.035584E4	1.051420E2	8.369479E1
1.272600E1	2.545200E4	2.357258E1	-1.255067E1	2.670554E1	5.037197E4	1.094834E2	7.756978E1
1.272800E1	2.545600E4	2.610339E1	-5.472890E0	2.667095E1	5.038816E4	1.120142E2	7.049200E1
1.273000E1	2.546000E4	2.665812E1	1.959535E0	2.673004E1	5.040420E4	1.125689E2	6.305957E1
1.273200E1	2.546400E4	2.541473E1	9.189468E0	2.702508E1	5.041988E4	1.113256E2	5.582964E1
1.273400E1	2.546800E4	2.234062E1	1.587705E1	2.740773E1	5.043540E4	1.082514E2	4.914205E1
1.273600E1	2.547200E4	1.763323E1	2.166433E1	2.793339E1	5.045086E4	1.035441E2	4.335477E1
1.273800E1	2.547600E4	1.154020E1	2.596771E1	2.841651E1	5.046604E4	9.745103E1	3.905140E1
1.274000E1	2.548000E4	4.739889E0	2.841728E1	2.880987E1	5.048053E4	9.065072E1	3.660182E1
1.274200E1	2.548400E4	-2.547977E0	2.903009E1	2.914169E1	5.049502E4	8.336285E1	3.598902E1
1.274400E1	2.548800E4	-9.497286E0	2.744939E1	2.904595E1	5.050909E4	7.641354E1	3.756972E1
1.274600E1	2.549200E4	-1.600875E1	2.395843E1	2.881469E1	5.052375E4	6.990208E1	4.106068E1
1.274800E1	2.549600E4	-2.142131E1	1.881397E1	2.851032E1	5.053871E4	6.448951E1	4.620514E1
1.275000E1	2.550000E4	-2.520909E1	1.244268E1	2.811261E1	5.055373E4	6.070173E1	5.257643E1
1.275200E1	2.550400E4	-2.725257E1	5.317704E0	2.776654E1	5.056896E4	5.865825E1	5.970140E1
1.275400E1	2.550800E4	-2.725168E1	-2.067691E0	2.733000E1	5.058434E4	5.865915E1	6.708680E1
1.275600E1	2.551200E4	-2.532653E1	-9.485856E0	2.704468E1	5.060053E4	6.058430E1	7.450496E1
1.275800E1	2.551600E4	-2.158186E1	-1.596018E1	2.684221E1	5.061648E4	6.432897E1	8.097929E1
1.276000E1	2.552000E4	-1.624936E1	-2.136166E1	2.683956E1	5.063274E4	6.966147E1	8.638077E1
1.276200E1	2.552400E4	-9.936276E0	-2.500870E1	2.691031E1	5.064833E4	7.597455E1	9.002781E1
1.276400E1	2.552800E4	-3.005081E0	-2.685047E1	2.701811E1	5.066361E4	8.290575E1	9.186958E1
1.276600E1	2.553200E4	4.316854E0	-2.667543E1	2.702247E1	5.067919E4	9.022768E1	9.169454E1
1.276800E1	2.553600E4	1.131659E1	-2.434202E1	2.684398E1	5.069493E4	9.722742E1	8.936113E1
1.277000E1	2.554000E4	1.751159E1	-2.032431E1	2.682785E1	5.071075E4	1.034224E2	8.534342E1
1.277200E1	2.554400E4	2.229226E1	-1.485288E1	2.678718E1	5.072633E4	1.082031E2	7.987199E1
1.277400E1	2.554800E4	2.555250E1	-8.214031E0	2.684027E1	5.074218E4	1.114633E2	7.323314E1
1.277600E1	2.555200E4	2.685785E1	-8.486114E-1	2.687125E1	5.075819E4	1.127687E2	6.586772E1
1.277800E1	2.555600E4	2.609183E1	6.631402E0	2.692135E1	5.077426E4	1.120027E2	5.838771E1
1.278000E1	2.556000E4	2.346802E1	1.371099E1	2.717976E1	5.079030E4	1.093788E2	5.130812E1
1.278200E1	2.556400E4	1.929486E1	1.991134E1	2.772639E1	5.080590E4	1.052057E2	4.510777E1
1.278400E1	2.556800E4	1.371966E1	2.469708E1	2.825199E1	5.082095E4	9.963049E1	4.032203E1
1.278600E1	2.557200E4	7.021460E0	2.779223E1	2.866546E1	5.083582E4	9.293229E1	3.722688E1
1.278800E1	2.557600E4	-2.942065E-1	2.896310E1	2.896460E1	5.085058E4	8.561662E1	3.605601E1
1.279000E1	2.558000E4	-7.446239E0	2.805593E1	2.902726E1	5.086486E4	7.846459E1	3.696318E1
1.279200E1	2.558400E4	-1.416405E1	2.511847E1	2.883674E1	5.087942E4	7.174678E1	3.990064E1
1.279400E1	2.558800E4	-1.978560E1	2.058662E1	2.855309E1	5.089386E4	6.612522E1	4.443249E1
1.279600E1	2.559200E4	-2.408034E1	1.458763E1	2.815425E1	5.090879E4	6.183049E1	5.043147E1
1.279800E1	2.559600E4	-2.675504E1	7.645840E0	2.782609E1	5.092405E4	5.915579E1	5.737327E1
1.280000E1	2.560000E4	-2.737508E1	2.555209E-1	2.737627E1	5.093947E4	5.853575E1	6.476359E1
1.280200E1	2.560400E4	-2.602332E1	-7.069713E0	2.696653E1	5.095520E4	5.988751E1	7.208882E1
1.280400E1	2.560800E4	-2.293508E1	-1.399459E1	2.686758E1	5.097139E4	6.297574E1	7.901370E1
1.280600E1	2.561200E4	-1.824725E1	-1.987332E1	2.697982E1	5.098744E4	6.766358E1	8.489243E1
1.280800E1	2.561600E4	-1.219699E1	-2.416499E1	2.706867E1	5.100322E4	7.371384E1	8.918409E1
1.281000E1	2.562000E4	-5.211823E0	-2.652088E1	2.702813E1	5.101888E4	8.069901E1	9.153999E1
1.281200E1	2.562400E4	1.910220E0	-2.689864E1	2.696638E1	5.103406E4	8.782105E1	9.191774E1
1.281400E1	2.562800E4	9.008674E0	-2.547140E1	2.701756E1	5.104948E4	9.491950E1	9.049051E1
1.281600E1	2.563200E4	1.538081E1	-2.186480E1	2.673273E1	5.106512E4	1.012916E2	8.688391E1
1.281800E1	2.563600E4	2.072589E1	-1.686394E1	2.671994E1	5.108087E4	1.066367E2	8.188305E1
1.282000E1	2.564000E4	2.450265E1	-1.047521E1	2.664789E1	5.109685E4	1.104135E2	7.549432E1
1.282200E1	2.564400E4	2.649972E1	-3.148137E0	2.668607E1	5.111323E4	1.124106E2	6.816725E1
1.282400E1	2.564800E4	2.648728E1	4.400432E0	2.685032E1	5.112943E4	1.123981E2	6.061868E1
1.282600E1	2.565200E4	2.460554E1	1.175421E1	2.726892E1	5.114553E4	1.105164E2	5.326490E1
1.282800E1	2.565600E4	2.076257E1	1.830024E1	2.767640E1	5.116139E4	1.066734E2	4.671886E1
1.283000E1	2.566000E4	1.543451E1	2.369357E1	2.827737E1	5.117692E4	1.013453E2	4.132553E1
1.283200E1	2.566400E4	9.205699E0	2.730412E1	2.881423E1	5.119137E4	9.511653E1	3.771499E1
1.283400E1	2.566800E4	2.020567E0	2.902669E1	2.909694E1	5.120602E4	8.793140E1	3.599241E1
1.283600E1	2.567200E4	-5.263566E0	2.867151E1	2.915065E1	5.122040E4	8.064726E1	3.634760E1
1.283800E1	2.567600E4	-1.217008E1	2.639254E1	2.906333E1	5.123476E4	7.374074E1	3.862657E1
1.284000E1	2.568000E4	-1.827058E1	2.231336E1	2.883921E1	5.124931E4	6.764025E1	4.270575E1
1.284200E1	2.568400E4	-2.310723E1	1.666468E1	2.848956E1	5.126420E4	6.280360E1	4.835443E1
1.284400E1	2.568800E4	-2.631638E1	9.829755E0	2.809228E1	5.127952E4	5.959444E1	5.518935E1
1.284600E1	2.569200E4	-2.752606E1	2.393020E0	2.762988E1	5.129503E4	5.838477E1	6.262609E1
1.284800E1	2.569600E4	-2.662256E1	-5.061803E0	2.709950E1	5.131077E4	5.928826E1	7.008091E1
1.285000E1	2.570000E4	-2.389698E1	-1.221399E1	2.683742E1	5.132707E4	6.201385E1	7.723310E1
1.285200E1	2.570400E4	-1.965156E1	-1.835441E1	2.688993E1	5.134305E4	6.625927E1	8.337352E1
1.285400E1	2.570800E4	-1.375139E1	-2.297007E1	2.677172E1	5.135909E4	7.215943E1	8.798918E1
1.285600E1	2.571200E4	-6.954891E0	-2.601285E1	2.692654E1	5.137503E4	7.895594E1	9.103195E1
1.285800E1	2.571600E4	9.304822E-2	-2.707665E1	2.707681E1	5.139020E4	8.600388E1	9.209576E1
1.286000E1	2.572000E4	7.241744E0	-2.598745E1	2.697759E1	5.140557E4	9.315257E1	9.100656E1
1.286200E1	2.572400E4	1.395358E1	-2.311869E1	2.700326E1	5.142111E4	9.986441E1	8.813779E1
1.286400E1	2.572800E4	1.954631E1	-1.835104E1	2.681080E1	5.143681E4	1.054571E2	8.337015E1
1.286600E1	2.573200E4	2.372849E1	-1.218473E1	2.667412E1	5.145282E4	1.096393E2	7.720384E1
1.286800E1	2.573600E4	2.617356E1	-5.077675E0	2.666155E1	5.146902E4	1.120844E2	7.009678E1
1.287000E1	2.574000E4	2.675599E1	2.483010E0	2.687096E1	5.148530E4	1.126668E2	6.253610E1
1.287200E1	2.574400E4	2.526213E1	9.935274E0	2.714562E1	5.150147E4	1.111730E2	5.508383E1
1.287400E1	2.574800E4	2.199044E1	1.668210E1	2.760203E1	5.151718E4	1.079013E2	4.833701E1
1.287600E1	2.575200E4	1.683536E1	2.238953E1	2.801286E1	5.153306E4	1.027462E2	4.262957E1
1.287800E1	2.575600E4	1.062453E1	2.654384E1	2.859119E1	5.154819E4	9.653536E1	3.847526E1
1.288000E1	2.576000E4	3.691436E0	2.881821E1	2.905367E1	5.156270E4	8.960226E1	3.620090E1
1.288200E1	2.576400E4	-3.575410E0	2.897644E1	2.919620E1	5.157703E4	8.233542E1	3.604266E1
1.288400E1	2.576800E4	-1.057527E1	2.704873E1	2.904256E1	5.159135E4	7.533556E1	3.797037E1
1.288600E1	2.577200E4	-1.678495E1	2.331552E1	2.872887E1	5.160575E4	6.912588E1	4.170359E1
1.288800E1	2.577600E4	-2.191184E1	1.794988E1	2.832538E1	5.162068E4	6.399899E1	4.706923E1
1.289000E1	2.578000E4	-2.564103E1	1.132647E1	2.803125E1	5.163617E4	6.026980E1	5.369264E1
1.289200E1	2.578400E4	-2.724981E1	4.162666E0	2.756592E1	5.165131E4	5.866101E1	6.085644E1
1.289400E1	2.578800E4	-2.706901E1	-3.488101E0	2.729282E1	5.166734E4	5.884182E1	6.850721E1
1.289600E1	2.579200E4	-2.484974E1	-1.068477E1	2.704947E1	5.168327E4	6.106109E1	7.570388E1
1.289800E1	2.579600E4	-2.061797E1	-1.693709E1	2.668269E1	5.169940E4	6.529286E1	8.195620E1
1.290000E1	2.580000E4	-1.511281E1	-2.210313E1	2.677584E1	5.171564E4	7.079802E1	8.712224E1
1.290200E1	2.580400E4	-8.607216E0	-2.544719E1	2.686343E1	5.173131E4	7.730361E1	9.046630E1
1.290400E1	2.580800E4	-1.446411E0	-2.682069E1	2.685966E1	5.174691E4	8.446442E1	9.183979E1
1.290600E1	2.581200E4	5.854671E0	-2.644989E1	2.709011E1	5.176248E4	9.176550E1	9.146900E1
1.290800E1	2.581600E4	1.253272E1	-2.377682E1	2.687762E1	5.177779E4	9.844355E1	8.879593E1
1.291000E1	2.582000E4	1.850417E1	-1.951680E1	2.689442E1	5.179347E4	1.044150E2	8.453591E1
1.291200E1	2.582400E4	2.305196E1	-1.353930E1	2.673398E1	5.180957E4	1.089628E2	7.855841E1
1.291400E1	2.582800E4	2.572100E1	-6.454307E0	2.651845E1	5.182591E4	1.116318E2	7.147341E1
1.291600E1	2.583200E4	2.668244E1	9.769153E-1	2.670032E1	5.184210E4	1.125933E2	6.404219E1
1.291800E1	2.583600E4	2.554761E1	8.397631E0	2.689239E1	5.185820E4	1.114584E2	5.662148E1
1.292000E1	2.584000E4	2.266681E1	1.546577E1	2.744038E1	5.187431E4	1.085776E2	4.955334E1
1.292200E1	2.584400E4	1.804239E1	2.142334E1	2.800871E1	5.188990E4	1.039532E2	4.359577E1
1.292400E1	2.584800E4	1.194497E1	2.588263E1	2.850601E1	5.190523E4	9.785580E1	3.913648E1
1.292600E1	2.585200E4	5.156559E0	2.851876E1	2.898119E1	5.191975E4	9.106739E1	3.650035E1
1.292800E1	2.585600E4	-2.017085E0	2.905964E1	2.912956E1	5.193397E4	8.389374E1	3.595947E1
1.293000E1	2.586000E4	-9.170729E0	2.758676E1	2.907114E1	5.194839E4	7.674010E1	3.743235E1
1.293200E1	2.586400E4	-1.567284E1	2.437325E1	2.897745E1	5.196274E4	7.023799E1	4.064586E1
1.293400E1	2.586800E4	-2.105738E1	1.934919E1	2.859728E1	5.197742E4	6.485345E1	4.566992E1
1.293600E1	2.587200E4	-2.508397E1	1.301277E1	2.825841E1	5.199258E4	6.082686E1	5.200634E1
1.293800E1	2.587600E4	-2.723872E1	5.697094E0	2.782813E1	5.200819E4	5.867210E1	5.932201E1
1.294000E1	2.588000E4	-2.734428E1	-1.846597E0	2.740656E1	5.202386E4	5.856655E1	6.686571E1
1.294200E1	2.588400E4	-2.543552E1	-9.375693E0	2.710847E1	5.204023E4	6.047531E1	7.439480E1
1.294400E1	2.588800E4	-2.172267E1	-1.590498E1	2.692290E1	5.205621E4	6.418816E1	8.092409E1
1.294600E1	2.589200E4	-1.635575E1	-2.136750E1	2.690874E1	5.207257E4	6.955508E1	8.638660E1
1.294800E1	2.589600E4	-1.006045E1	-2.501321E1	2.696059E1	5.208809E4	7.585038E1	9.003231E1
1.295000E1	2.590000E4	-3.064882E0	-2.692142E1	2.709532E1	5.210351E4	8.284595E1	9.194053E1
1.295200E1	2.590400E4	4.270822E0	-2.669091E1	2.703044E1	5.211909E4	9.018165E1	9.171002E1
1.295400E1	2.590800E4	1.132006E1	-2.434109E1	2.684460E1	5.213494E4	9.723088E1	8.936020E1
1.295600E1	2.591200E4	1.752858E1	-2.032697E1	2.684095E1	5.215077E4	1.034394E2	8.534608E1
1.295800E1	2.591600E4	2.235130E1	-1.479456E1	2.680410E1	5.216650E4	1.082621E2	7.981367E1
1.296000E1	2.592000E4	2.558033E1	-8.136098E0	2.684305E1	5.218236E4	1.114912E2	7.315521E1
1.296200E1	2.592400E4	2.677772E1	-7.053754E-1	2.678701E1	5.219849E4	1.126885E2	6.572448E1
1.296400E1	2.592800E4	2.610629E1	7.048686E0	2.704112E1	5.221511E4	1.120171E2	5.797042E1
1.296600E1	2.593200E4	2.336990E1	1.393028E1	2.720670E1	5.223080E4	1.092807E2	5.108883E1
1.296800E1	2.593600E4	1.911880E1	2.006567E1	2.771570E1	5.224638E4	1.050296E2	4.495344E1
1.297000E1	2.594000E4	1.348588E1	2.477848E1	2.821067E1	5.226144E4	9.939671E1	4.024063E1
1.297200E1	2.594400E4	6.769360E0	2.785671E1	2.866741E1	5.227634E4	9.268019E1	3.716240E1
1.297400E1	2.594800E4	-5.601309E-1	2.891905E1	2.892447E1	5.229111E4	8.535070E1	3.610006E1
1.297600E1	2.595200E4	-7.705079E0	2.795087E1	2.899343E1	5.230541E4	7.820575E1	3.706824E1
1.297800E1	2.595600E4	-1.437837E1	2.492834E1	2.877777E1	5.231998E4	7.153246E1	4.009076E1
1.298000E1	2.596000E4	-2.010795E1	2.012440E1	2.844857E1	5.233498E4	6.580288E1	4.489470E1
1.298200E1	2.596400E4	-2.442329E1	1.395264E1	2.812780E1	5.235026E4	6.148754E1	5.106647E1
1.298400E1	2.596800E4	-2.691174E1	6.863816E0	2.777326E1	5.236569E4	5.899908E1	5.815529E1
1.298600E1	2.597200E4	-2.756390E1	-6.337222E-1	2.757118E1	5.238132E4	5.834693E1	6.565283E1
1.298800E1	2.597600E4	-2.591132E1	-7.906710E0	2.709082E1	5.239697E4	5.999951E1	7.292582E1
1.299000E1	2.598000E4	-2.262547E1	-1.482106E1	2.704766E1	5.241323E4	6.328536E1	7.984017E1
1.299200E1	2.598400E4	-1.755524E1	-2.052938E1	2.701188E1	5.242947E4	6.835558E1	8.554849E1
1.299400E1	2.598800E4	-1.126324E1	-2.440343E1	2.687728E1	5.244522E4	7.464759E1	8.942254E1
1.299600E1	2.599200E4	-4.297196E0	-2.653523E1	2.688093E1	5.246080E4	8.161363E1	9.155434E1
1.299800E1	2.599600E4	2.998825E0	-2.669293E1	2.686085E1	5.247641E4	8.890965E1	9.171204E1
1.300000E1	2.600000E4	9.864108E0	-2.486663E1	2.675164E1	5.249164E4	9.577494E1	8.988574E1
1.300200E1	2.600400E4	1.624823E1	-2.122105E1	2.672710E1	5.250744E4	1.021591E2	8.624015E1
1.300400E1	2.600800E4	2.149139E1	-1.593686E1	2.675562E1	5.252344E4	1.074022E2	8.095597E1
1.300600E1	2.601200E4	2.500451E1	-9.356373E0	2.669770E1	5.253948E4	1.109153E2	7.437548E1
1.300800E1	2.601600E4	2.656789E1	-2.045985E0	2.664655E1	5.255560E4	1.124787E2	6.706509E1
1.301000E1	2.602000E4	2.624579E1	5.507900E0	2.681750E1	5.257185E4	1.121566E2	5.951121E1
1.301200E1	2.602400E4	2.416991E1	1.278035E1	2.734084E1	5.258787E4	1.100807E2	5.223876E1
1.301400E1	2.602800E4	2.020869E1	1.914147E1	2.783500E1	5.260345E4	1.061195E2	4.587763E1
1.301600E1	2.603200E4	1.469350E1	2.408043E1	2.820933E1	5.261861E4	1.006043E2	4.093868E1
1.301800E1	2.603600E4	8.050735E0	2.739582E1	2.855425E1	5.263362E4	9.396156E1	3.762329E1
1.302000E1	2.604000E4	6.190493E-1	2.896460E1	2.897122E1	5.264878E4	8.652988E1	3.605450E1
1.302200E1	2.604400E4	-6.470623E0	2.831043E1	2.904048E1	5.266287E4	7.944020E1	3.670867E1
1.302400E1	2.604800E4	-1.337072E1	2.577014E1	2.903233E1	5.267742E4	7.254011E1	3.924897E1
1.302600E1	2.605200E4	-1.922661E1	2.125684E1	2.866210E1	5.269213E4	6.668421E1	4.376226E1
1.302800E1	2.605600E4	-2.380659E1	1.542446E1	2.836666E1	5.270706E4	6.210424E1	4.959465E1
1.303000E1	2.606000E4	-2.648813E1	8.528144E0	2.782715E1	5.272215E4	5.942270E1	5.649096E1
1.303200E1	2.606400E4	-2.735345E1	1.030801E0	2.737286E1	5.273784E4	5.855738E1	6.398831E1
1.303400E1	2.606800E4	-2.624231E1	-6.647750E0	2.707123E1	5.275422E4	5.966852E1	7.166686E1
1.303600E1	2.607200E4	-2.323458E1	-1.348726E1	2.686545E1	5.277013E4	6.267624E1	7.850637E1
1.303800E1	2.607600E4	-1.846964E1	-1.932333E1	2.673048E1	5.278629E4	6.744119E1	8.434244E1
1.304000E1	2.608000E4	-1.234131E1	-2.365664E1	2.668229E1	5.280245E4	7.356952E1	8.867575E1
1.304200E1	2.608400E4	-5.469644E0	-2.612646E1	2.669286E1	5.281818E4	8.044118E1	9.114557E1
1.304400E1	2.608800E4	1.757985E0	-2.677747E1	2.683511E1	5.283376E4	8.766881E1	9.179657E1
1.304600E1	2.609200E4	8.946687E0	-2.550649E1	2.703006E1	5.284933E4	9.485751E1	9.052560E1
1.304800E1	2.609600E4	1.533399E1	-2.192532E1	2.675539E1	5.286497E4	1.012448E2	8.694443E1
1.305000E1	2.610000E4	2.074908E1	-1.699276E1	2.681936E1	5.288068E4	1.066599E2	8.201187E1
1.305200E1	2.610400E4	2.453841E1	-1.054162E1	2.670691E1	5.289675E4	1.104492E2	7.556073E1
1.305400E1	2.610800E4	2.653143E1	-3.151271E0	2.671792E1	5.291323E4	1.124423E2	6.817038E1
1.305600E1	2.611200E4	2.651823E1	4.428898E0	2.688553E1	5.292948E4	1.124291E2	6.059021E1
1.305800E1	2.611600E4	2.461490E1	1.183279E1	2.731131E1	5.294567E4	1.105257E2	5.318632E1
1.306000E1	2.612000E4	2.072848E1	1.833019E1	2.767066E1	5.296149E4	1.066393E2	4.668892E1
1.306200E1	2.612400E4	1.536399E1	2.373336E1	2.827233E1	5.297708E4	1.012748E2	4.128574E1
1.306400E1	2.612800E4	9.082594E0	2.730701E1	2.877788E1	5.299160E4	9.499342E1	3.771209E1
1.306600E1	2.613200E4	1.635193E0	2.907735E1	2.912329E1	5.300678E4	8.754602E1	3.594176E1
1.306800E1	2.613600E4	-5.491396E0	2.864760E1	2.916917E1	5.302085E4	8.041943E1	3.637151E1
1.307000E1	2.614000E4	-1.234534E1	2.627669E1	2.903226E1	5.303517E4	7.356549E1	3.874242E1
1.307200E1	2.614400E4	-1.850027E1	2.207022E1	2.879852E1	5.304997E4	6.741055E1	4.294888E1
1.307400E1	2.614800E4	-2.324069E1	1.618994E1	2.832391E1	5.306514E4	6.267014E1	4.882917E1
1.307600E1	2.615200E4	-2.638401E1	9.201909E0	2.794264E1	5.308077E4	5.952682E1	5.581720E1
1.307800E1	2.615600E4	-2.750513E1	1.700369E0	2.755763E1	5.309646E4	5.840570E1	6.331874E1
1.308000E1	2.616000E4	-2.649364E1	-5.763448E0	2.711328E1	5.311227E4	5.941719E1	7.078256E1
1.308200E1	2.616400E4	-2.367503E1	-1.296273E1	2.699147E1	5.312870E4	6.223580E1	7.798184E1
1.308400E1	2.616800E4	-1.913381E1	-1.900099E1	2.696554E1	5.314480E4	6.677702E1	8.402010E1
1.308600E1	2.617200E4	-1.333841E1	-2.353151E1	2.704894E1	5.316045E4	7.257242E1	8.855062E1
1.308800E1	2.617600E4	-6.483155E0	-2.614303E1	2.693491E1	5.317607E4	7.942767E1	9.116214E1
1.309000E1	2.618000E4	7.477642E-1	-2.700128E1	2.701163E1	5.319159E4	8.665859E1	9.202038E1
1.309200E1	2.618400E4	7.916472E0	-2.590476E1	2.708740E1	5.320699E4	9.382730E1	9.092387E1
1.309400E1	2.618800E4	1.454484E1	-2.269700E1	2.695749E1	5.322265E4	1.004557E2	8.771611E1
1.309600E1	2.619200E4	2.007825E1	-1.769121E1	2.676033E1	5.323862E4	1.059891E2	8.271032E1
1.309800E1	2.619600E4	2.396192E1	-1.127082E1	2.648027E1	5.325481E4	1.098727E2	7.628993E1
1.310000E1	2.620000E4	2.615462E1	-4.145692E0	2.648115E1	5.327099E4	1.120655E2	6.916480E1
1.310200E1	2.620400E4	2.657892E1	3.403682E0	2.679597E1	5.328730E4	1.124898E2	6.161543E1
1.310400E1	2.620800E4	2.493525E1	1.092352E1	2.722297E1	5.330366E4	1.108461E2	5.409559E1
1.310600E1	2.621200E4	2.126248E1	1.742129E1	2.748808E1	5.331933E4	1.071733E2	4.759782E1
1.310800E1	2.621600E4	1.627675E1	2.302016E1	2.819327E1	5.333474E4	1.021876E2	4.199895E1
1.311000E1	2.622000E4	1.001447E1	2.678160E1	2.859272E1	5.334950E4	9.592530E1	3.823751E1
1.311200E1	2.622400E4	2.767402E0	2.875980E1	2.889264E1	5.336450E4	8.867823E1	3.625931E1
1.311400E1	2.622800E4	-4.505028E0	2.876190E1	2.911258E1	5.337890E4	8.140580E1	3.625721E1
1.311600E1	2.623200E4	-1.146713E1	2.669382E1	2.905263E1	5.339325E4	7.444370E1	3.832529E1
1.311800E1	2.623600E4	-1.758692E1	2.271883E1	2.873056E1	5.340774E4	6.832391E1	4.230027E1
1.312000E1	2.624000E4	-2.254478E1	1.709413E1	2.829269E1	5.342283E4	6.336605E1	4.792498E1
1.312200E1	2.624400E4	-2.589114E1	1.029291E1	2.786207E1	5.343832E4	6.001969E1	5.472620E1
1.312400E1	2.624800E4	-2.745899E1	3.029334E0	2.762559E1	5.345370E4	5.845183E1	6.198977E1
1.312600E1	2.625200E4	-2.682219E1	-4.624225E0	2.721789E1	5.346978E4	5.908864E1	6.964333E1
1.312800E1	2.625600E4	-2.420073E1	-1.163728E1	2.685334E1	5.348568E4	6.171009E1	7.665639E1
1.313000E1	2.626000E4	-1.993007E1	-1.777011E1	2.670177E1	5.350172E4	6.598075E1	8.278922E1
1.313200E1	2.626400E4	-1.437268E1	-2.278288E1	2.693759E1	5.351775E4	7.153815E1	8.780199E1
1.313400E1	2.626800E4	-7.618955E0	-2.592486E1	2.702123E1	5.353362E4	7.829187E1	9.094397E1
1.313600E1	2.627200E4	-3.214843E-1	-2.711339E1	2.711529E1	5.354932E4	8.558934E1	9.213249E1
1.313800E1	2.627600E4	6.894597E0	-2.621637E1	2.710782E1	5.356473E4	9.280542E1	9.123548E1
1.314000E1	2.628000E4	1.355834E1	-2.326947E1	2.693134E1	5.358023E4	9.946917E1	8.828858E1
1.314200E1	2.628400E4	1.932907E1	-1.854557E1	2.678714E1	5.359619E4	1.052399E2	8.356468E1
1.314400E1	2.628800E4	2.365148E1	-1.236609E1	2.668919E1	5.361240E4	1.095623E2	7.738520E1
1.314600E1	2.629200E4	2.615802E1	-5.294636E0	2.668848E1	5.362856E4	1.120688E2	7.031374E1
1.314800E1	2.629600E4	2.682402E1	2.290678E0	2.692165E1	5.364488E4	1.127348E2	6.272843E1
1.315000E1	2.630000E4	2.537678E1	9.844686E0	2.721946E1	5.366120E4	1.112876E2	5.517442E1
1.315200E1	2.630400E4	2.209052E1	1.660281E1	2.763412E1	5.367693E4	1.080013E2	4.841630E1
1.315400E1	2.630800E4	1.695662E1	2.234516E1	2.805054E1	5.369281E4	1.028674E2	4.267395E1
1.315600E1	2.631200E4	1.073598E1	2.654988E1	2.863839E1	5.370798E4	9.664681E1	3.846923E1
1.315800E1	2.631600E4	3.801149E0	2.882269E1	2.907226E1	5.372249E4	8.971198E1	3.619642E1
1.316000E1	2.632000E4	-3.498994E0	2.897966E1	2.919013E1	5.373688E4	8.241183E1	3.603945E1
1.316200E1	2.632400E4	-1.053337E1	2.709168E1	2.906735E1	5.375125E4	7.537746E1	3.792743E1
1.316400E1	2.632800E4	-1.675165E1	2.337275E1	2.875593E1	5.376563E4	6.915918E1	4.164635E1
1.316600E1	2.633200E4	-2.187966E1	1.806556E1	2.837400E1	5.378045E4	6.403117E1	4.695355E1
1.316800E1	2.633600E4	-2.538908E1	1.135734E1	2.781357E1	5.379590E4	6.052174E1	5.366177E1
1.317000E1	2.634000E4	-2.716584E1	4.185910E0	2.748644E1	5.381124E4	5.874499E1	6.083320E1
1.317200E1	2.634400E4	-2.701962E1	-3.534547E0	2.724983E1	5.382745E4	5.889121E1	6.855365E1
