	mass_A
t	frame	ω	x	y	r	θ	pixelx	pixely
4.540000E0	9.080000E3	5.502895E3	-1.205900E1	2.457533E1	2.737456E1	1.127614E4	9.811961E1	8.906018E1
4.544000E0	9.088000E3	5.747904E3	-2.003574E1	1.774439E1	2.676368E1	1.129847E4	1.060963E2	8.222924E1
4.548000E0	9.096000E3	5.969308E3	-2.490706E1	8.035059E0	2.617105E1	1.132212E4	1.109677E2	7.251991E1
4.552000E0	9.104000E3	5.993948E3	-2.590901E1	-2.826143E0	2.606270E1	1.134623E4	1.119696E2	6.165871E1
4.556000E0	9.112000E3	5.933129E3	-2.283914E1	-1.322437E1	2.639148E1	1.137007E4	1.088997E2	5.126048E1
4.560000E0	9.120000E3	5.669686E3	-1.616513E1	-2.199828E1	2.729900E1	1.139369E4	1.022257E2	4.248657E1
4.564000E0	9.128000E3	5.382652E3	-7.008250E0	-2.696156E1	2.785752E1	1.141543E4	9.306886E1	3.752329E1
4.568000E0	9.136000E3	5.316142E3	3.316333E0	-2.801358E1	2.820919E1	1.143675E4	8.274427E1	3.647127E1
4.572000E0	9.144000E3	5.440755E3	1.309669E1	-2.467447E1	2.793479E1	1.145796E4	7.296392E1	3.981038E1
4.576000E0	9.152000E3	5.633940E3	2.108664E1	-1.752047E1	2.741557E1	1.148028E4	6.497397E1	4.696437E1
4.580000E0	9.160000E3	5.820361E3	2.595389E1	-7.920073E0	2.713544E1	1.150303E4	6.010672E1	5.656478E1
4.584000E0	9.168000E3	5.870599E3	2.678731E1	3.213331E0	2.697935E1	1.152684E4	5.927330E1	6.769818E1
4.588000E0	9.176000E3	5.733030E3	2.363754E1	1.364424E1	2.729283E1	1.154999E4	6.242307E1	7.812909E1
4.592000E0	9.184000E3	5.560863E3	1.678826E1	2.204141E1	2.770685E1	1.157270E4	6.927235E1	8.652626E1
4.596000E0	9.192000E3	5.368283E3	7.515940E0	2.706790E1	2.809200E1	1.159448E4	7.854467E1	9.155275E1
4.600000E0	9.200000E3	5.396596E3	-2.751947E0	2.781228E1	2.794809E1	1.161565E4	8.881255E1	9.229713E1
4.604000E0	9.208000E3	5.629880E3	-1.272660E1	2.428756E1	2.741992E1	1.163765E4	9.878721E1	8.877241E1
4.608000E0	9.216000E3	5.832395E3	-2.076568E1	1.700263E1	2.683846E1	1.166069E4	1.068263E2	8.148747E1
4.612000E0	9.224000E3	5.940700E3	-2.531234E1	7.108515E0	2.629155E1	1.168431E4	1.113729E2	7.159336E1
4.616000E0	9.232000E3	6.062662E3	-2.577464E1	-3.721302E0	2.604189E1	1.170822E4	1.118352E2	6.076355E1
4.620000E0	9.240000E3	6.036746E3	-2.217020E1	-1.429586E1	2.637972E1	1.173281E4	1.082308E2	5.018899E1
4.624000E0	9.248000E3	5.724816E3	-1.501262E1	-2.268974E1	2.720668E1	1.175651E4	1.010732E2	4.179511E1
4.628000E0	9.256000E3	5.463114E3	-5.519194E0	-2.740519E1	2.795543E1	1.177861E4	9.157980E1	3.707966E1
4.632000E0	9.264000E3	5.382902E3	5.027053E0	-2.789900E1	2.834829E1	1.180021E4	8.103355E1	3.658585E1
4.636000E0	9.272000E3	5.473520E3	1.472904E1	-2.387015E1	2.804869E1	1.182168E4	7.133156E1	4.061470E1
4.640000E0	9.280000E3	5.682190E3	2.230220E1	-1.620199E1	2.756615E1	1.184400E4	6.375840E1	4.828286E1
4.644000E0	9.288000E3	5.828926E3	2.644639E1	-6.040459E0	2.712745E1	1.186713E4	5.961422E1	5.844439E1
4.648000E0	9.296000E3	5.889183E3	2.643219E1	4.962863E0	2.689406E1	1.189063E4	5.962842E1	6.944771E1
4.652000E0	9.304000E3	5.847150E3	2.228832E1	1.517420E1	2.696341E1	1.191425E4	6.377229E1	7.965905E1
4.656000E0	9.312000E3	5.675054E3	1.480755E1	2.316385E1	2.749231E1	1.193741E4	7.125306E1	8.764870E1
4.660000E0	9.320000E3	5.456589E3	5.012047E0	2.743798E1	2.789200E1	1.195965E4	8.104856E1	9.192283E1
4.664000E0	9.328000E3	5.443709E3	-5.352883E0	2.737526E1	2.789369E1	1.198106E4	9.141349E1	9.186011E1
4.668000E0	9.336000E3	5.684663E3	-1.497356E1	2.288401E1	2.734750E1	1.200320E4	1.010342E2	8.736886E1
4.672000E0	9.344000E3	5.947126E3	-2.220087E1	1.467151E1	2.661074E1	1.202654E4	1.082615E2	7.915636E1
4.676000E0	9.352000E3	6.094563E3	-2.575725E1	4.183436E0	2.609477E1	1.205077E4	1.118179E2	6.866828E1
4.680000E0	9.360000E3	6.106894E3	-2.517855E1	-6.886969E0	2.610344E1	1.207530E4	1.112392E2	5.759788E1
4.684000E0	9.368000E3	6.000173E3	-2.040325E1	-1.689695E1	2.649150E1	1.209963E4	1.064639E2	4.758790E1
4.688000E0	9.376000E3	5.741819E3	-1.221920E1	-2.429416E1	2.719403E1	1.212330E4	9.827980E1	4.019068E1
4.692000E0	9.384000E3	5.465204E3	-2.171025E0	-2.798766E1	2.807174E1	1.214556E4	8.823163E1	3.649719E1
4.696000E0	9.392000E3	5.399995E3	8.256686E0	-2.697158E1	2.820707E1	1.216702E4	7.780392E1	3.751327E1
4.700000E0	9.400000E3	5.572689E3	1.743856E1	-2.171684E1	2.785183E1	1.218876E4	6.862205E1	4.276801E1
4.704000E0	9.408000E3	5.833920E3	2.403525E1	-1.299463E1	2.732313E1	1.221160E4	6.202535E1	5.149022E1
4.708000E0	9.416000E3	5.941227E3	2.697803E1	-2.153671E0	2.706386E1	1.223544E4	5.908258E1	6.233118E1
4.712000E0	9.424000E3	5.880450E3	2.556706E1	8.869385E0	2.706179E1	1.225913E4	6.049354E1	7.335423E1
4.716000E0	9.432000E3	5.762981E3	2.017120E1	1.847011E1	2.734999E1	1.228248E4	6.588941E1	8.295496E1
4.720000E0	9.440000E3	5.598572E3	1.158847E1	2.512101E1	2.766510E1	1.230524E4	7.447214E1	8.960586E1
4.724000E0	9.448000E3	5.520249E3	1.328357E0	2.783627E1	2.786794E1	1.232727E4	8.473225E1	9.232112E1
4.728000E0	9.456000E3	5.590675E3	-9.172969E0	2.605118E1	2.761897E1	1.234940E4	9.523358E1	9.053603E1
4.732000E0	9.464000E3	5.785932E3	-1.813099E1	2.014124E1	2.709986E1	1.237199E4	1.041916E2	8.462609E1
4.736000E0	9.472000E3	6.077824E3	-2.402480E1	1.085503E1	2.636328E1	1.239569E4	1.100854E2	7.533988E1
4.740000E0	9.480000E3	6.236567E3	-2.602509E1	-2.797627E-1	2.602659E1	1.242062E4	1.120857E2	6.420509E1
4.744000E0	9.488000E3	6.143047E3	-2.382646E1	-1.140440E1	2.641516E1	1.244558E4	1.098871E2	5.308045E1
4.748000E0	9.496000E3	5.896491E3	-1.748287E1	-2.065910E1	2.706380E1	1.246976E4	1.035435E2	4.382575E1
4.752000E0	9.504000E3	5.602181E3	-8.241706E0	-2.654224E1	2.779238E1	1.249275E4	9.430231E1	3.794260E1
4.756000E0	9.512000E3	5.441768E3	2.262480E0	-2.825751E1	2.834794E1	1.251458E4	8.379813E1	3.622734E1
4.760000E0	9.520000E3	5.530686E3	1.256436E1	-2.544003E1	2.837355E1	1.253628E4	7.349625E1	3.904482E1
4.764000E0	9.528000E3	5.733322E3	2.100812E1	-1.837620E1	2.791103E1	1.255882E4	6.505249E1	4.610865E1
4.768000E0	9.536000E3	5.904661E3	2.603953E1	-8.385207E0	2.735633E1	1.258215E4	6.002108E1	5.609964E1
4.772000E0	9.544000E3	5.969382E3	2.694934E1	2.861254E0	2.710080E1	1.260606E4	5.911127E1	6.734610E1
4.776000E0	9.552000E3	5.935220E3	2.350427E1	1.351858E1	2.711462E1	1.262991E4	6.255634E1	7.800343E1
4.780000E0	9.560000E3	5.820112E3	1.636317E1	2.214768E1	2.753676E1	1.265354E4	6.969744E1	8.663253E1
4.784000E0	9.568000E3	5.603385E3	6.529911E0	2.712903E1	2.790383E1	1.267647E4	7.953069E1	9.161387E1
4.788000E0	9.576000E3	5.550811E3	-4.058938E0	2.758927E1	2.788625E1	1.269837E4	9.011954E1	9.207412E1
4.792000E0	9.584000E3	5.765350E3	-1.401743E1	2.344656E1	2.731720E1	1.272087E4	1.000780E2	8.793141E1
4.796000E0	9.592000E3	6.035838E3	-2.169983E1	1.548284E1	2.665710E1	1.274449E4	1.077604E2	7.996769E1
4.800000E0	9.600000E3	6.261187E3	-2.573613E1	4.928223E0	2.620374E1	1.276916E4	1.117967E2	6.941307E1
4.804000E0	9.608000E3	6.254464E3	-2.542584E1	-6.614224E0	2.627206E1	1.279458E4	1.114864E2	5.787062E1
4.808000E0	9.616000E3	6.007295E3	-2.060032E1	-1.679842E1	2.658120E1	1.281920E4	1.066609E2	4.768643E1
4.812000E0	9.624000E3	5.751443E3	-1.261393E1	-2.437635E1	2.744663E1	1.284264E4	9.867453E1	4.010850E1
4.816000E0	9.632000E3	5.550324E3	-2.347651E0	-2.799782E1	2.809607E1	1.286521E4	8.840826E1	3.648703E1
4.820000E0	9.640000E3	5.512920E3	8.289759E0	-2.704270E1	2.828476E1	1.288704E4	7.777085E1	3.744215E1
4.824000E0	9.648000E3	5.745261E3	1.773782E1	-2.166347E1	2.799887E1	1.290931E4	6.832278E1	4.282137E1
4.828000E0	9.656000E3	5.949485E3	2.449340E1	-1.247750E1	2.748844E1	1.293300E4	6.156721E1	5.200735E1
4.832000E0	9.664000E3	6.047710E3	2.715017E1	-1.467488E0	2.718980E1	1.295691E4	5.891043E1	6.301736E1
4.836000E0	9.672000E3	6.024206E3	2.524920E1	9.888112E0	2.711636E1	1.298139E4	6.081140E1	7.437296E1
4.840000E0	9.680000E3	5.865704E3	1.921883E1	1.928588E1	2.722698E1	1.300510E4	6.684178E1	8.377073E1
4.844000E0	9.688000E3	5.736772E3	1.022657E1	2.571389E1	2.767285E1	1.302831E4	7.583403E1	9.019874E1
4.848000E0	9.696000E3	5.594045E3	-4.820757E-1	2.778602E1	2.779021E1	1.305099E4	8.654268E1	9.227087E1
4.852000E0	9.704000E3	5.701234E3	-1.074816E1	2.524224E1	2.743526E1	1.307306E4	9.680877E1	8.972709E1
4.856000E0	9.712000E3	6.003567E3	-1.961793E1	1.854927E1	2.699886E1	1.309660E4	1.056785E2	8.303412E1
4.860000E0	9.720000E3	6.206982E3	-2.494563E1	8.544265E0	2.636833E1	1.312109E4	1.110062E2	7.302911E1
4.864000E0	9.728000E3	6.245297E3	-2.608905E1	-2.861679E0	2.624553E1	1.314626E4	1.121497E2	6.162317E1
4.868000E0	9.736000E3	6.142515E3	-2.265470E1	-1.364207E1	2.644506E1	1.317106E4	1.087153E2	5.084278E1
4.872000E0	9.744000E3	5.959442E3	-1.545600E1	-2.240458E1	2.721861E1	1.319540E4	1.015166E2	4.208027E1
4.876000E0	9.752000E3	5.755055E3	-5.487093E0	-2.753722E1	2.807858E1	1.321873E4	9.154770E1	3.694763E1
4.880000E0	9.760000E3	5.610313E3	5.621269E0	-2.777768E1	2.834075E1	1.324144E4	8.043934E1	3.670717E1
4.884000E0	9.768000E3	5.663067E3	1.558831E1	-2.345049E1	2.815885E1	1.326361E4	7.047229E1	4.103436E1
4.888000E0	9.776000E3	5.865264E3	2.322375E1	-1.522919E1	2.777176E1	1.328674E4	6.283686E1	4.925566E1
4.892000E0	9.784000E3	6.049346E3	2.682680E1	-4.472226E0	2.719702E1	1.331054E4	5.923381E1	6.001262E1
4.896000E0	9.792000E3	6.153290E3	2.626102E1	7.105218E0	2.720525E1	1.333514E4	5.979958E1	7.159007E1
4.900000E0	9.800000E3	5.987320E3	2.100838E1	1.747976E1	2.732936E1	1.335976E4	6.505223E1	8.196461E1
4.904000E0	9.808000E3	5.727000E3	1.251760E1	2.460762E1	2.760843E1	1.338304E4	7.354301E1	8.909247E1
4.908000E0	9.816000E3	5.689122E3	2.146453E0	2.775460E1	2.783748E1	1.340558E4	8.391415E1	9.223945E1
4.912000E0	9.824000E3	5.760126E3	-8.765139E0	2.611883E1	2.755033E1	1.342855E4	9.482574E1	9.060368E1
4.916000E0	9.832000E3	5.930466E3	-1.803688E1	2.027352E1	2.713567E1	1.345166E4	1.040975E2	8.475837E1
4.920000E0	9.840000E3	6.228958E3	-2.413896E1	1.074998E1	2.642444E1	1.347599E4	1.101996E2	7.523482E1
4.924000E0	9.848000E3	6.350311E3	-2.611754E1	-6.795321E-1	2.612637E1	1.350149E4	1.121781E2	6.380532E1
4.928000E0	9.856000E3	6.282987E3	-2.352855E1	-1.188373E1	2.635936E1	1.352680E4	1.095892E2	5.260112E1
4.932000E0	9.864000E3	6.046675E3	-1.662985E1	-2.109811E1	2.686414E1	1.355175E4	1.026905E2	4.338674E1
4.936000E0	9.872000E3	5.777942E3	-7.121767E0	-2.689910E1	2.782591E1	1.357517E4	9.318237E1	3.758574E1
4.940000E0	9.880000E3	5.649846E3	3.919862E0	-2.796978E1	2.824312E1	1.359798E4	8.214074E1	3.651507E1
4.944000E0	9.888000E3	5.666690E3	1.419747E1	-2.422858E1	2.808188E1	1.362037E4	7.186313E1	4.025627E1
4.948000E0	9.896000E3	5.882199E3	2.215522E1	-1.650716E1	2.762861E1	1.364331E4	6.390538E1	4.797768E1
4.952000E0	9.904000E3	6.102669E3	2.652318E1	-5.915480E0	2.717484E1	1.366743E4	5.953743E1	5.856937E1
4.956000E0	9.912000E3	6.148632E3	2.661817E1	5.722337E0	2.722631E1	1.369213E4	5.944244E1	7.020719E1
4.960000E0	9.920000E3	6.012734E3	2.199872E1	1.634730E1	2.740762E1	1.371662E4	6.406189E1	8.083215E1
4.964000E0	9.928000E3	5.858697E3	1.379829E1	2.412692E1	2.779390E1	1.374023E4	7.226232E1	8.861176E1
4.968000E0	9.936000E3	5.751237E3	3.171597E0	2.777509E1	2.795558E1	1.376349E4	8.288901E1	9.225994E1
4.972000E0	9.944000E3	5.786414E3	-7.766987E0	2.665690E1	2.776538E1	1.378624E4	9.382759E1	9.114175E1
4.976000E0	9.952000E3	6.016046E3	-1.735980E1	2.085289E1	2.713311E1	1.380978E4	1.034204E2	8.533774E1
4.980000E0	9.960000E3	6.258801E3	-2.378497E1	1.140972E1	2.638004E1	1.383437E4	1.098456E2	7.589456E1
4.984000E0	9.968000E3	6.330251E3	-2.620295E1	6.978159E-2	2.620304E1	1.385985E4	1.122636E2	6.455463E1
4.988000E0	9.976000E3	6.314629E3	-2.379964E1	-1.110546E1	2.626317E1	1.388501E4	1.098602E2	5.337938E1
4.992000E0	9.984000E3	6.115598E3	-1.728825E1	-2.087152E1	2.710174E1	1.391036E4	1.033489E2	4.361332E1
4.996000E0	9.992000E3	5.772062E3	-7.672940E0	-2.665270E1	2.773518E1	1.393394E4	9.373355E1	3.783215E1
5.000000E0	1.000000E4	5.651810E3	3.217793E0	-2.806391E1	2.824778E1	1.395654E4	8.284281E1	3.642094E1
5.004000E0	1.000800E4	5.764416E3	1.377245E1	-2.468931E1	2.827087E1	1.397915E4	7.228816E1	3.979554E1
5.008000E0	1.001600E4	5.993650E3	2.202119E1	-1.680223E1	2.769923E1	1.400266E4	6.403942E1	4.768262E1
5.012000E0	1.002400E4	6.119682E3	2.657740E1	-6.085421E0	2.726519E1	1.402710E4	5.948321E1	5.839943E1
5.016000E0	1.003200E4	6.163472E3	2.657880E1	5.462480E0	2.713432E1	1.405161E4	5.948180E1	6.994733E1
5.020000E0	1.004000E4	6.110702E3	2.202269E1	1.624311E1	2.736489E1	1.407641E4	6.403791E1	8.072795E1
5.024000E0	1.004800E4	5.919933E3	1.367301E1	2.416632E1	2.776620E1	1.410050E4	7.238760E1	8.865116E1
5.028000E0	1.005600E4	5.779060E3	3.025938E0	2.772151E1	2.788616E1	1.412377E4	8.303467E1	9.220635E1
5.032000E0	1.006400E4	5.836455E3	-7.979657E0	2.654401E1	2.771749E1	1.414673E4	9.404026E1	9.102885E1
5.036000E0	1.007200E4	6.061642E3	-1.759564E1	2.062940E1	2.711418E1	1.417046E4	1.036562E2	8.511425E1
5.040000E0	1.008000E4	6.273067E3	-2.411786E1	1.113127E1	2.656268E1	1.419522E4	1.101785E2	7.561612E1
5.044000E0	1.008800E4	6.417669E3	-2.615521E1	-2.952378E-1	2.615688E1	1.422065E4	1.122158E2	6.418961E1
5.048000E0	1.009600E4	6.372167E3	-2.356818E1	-1.178474E1	2.635032E1	1.424657E4	1.096288E2	5.270011E1
5.052000E0	1.010400E4	6.105999E3	-1.678926E1	-2.120106E1	2.704375E1	1.427162E4	1.028499E2	4.328379E1
5.056000E0	1.011200E4	5.831601E3	-7.046372E0	-2.707916E1	2.798092E1	1.429541E4	9.310698E1	3.740569E1
5.060000E0	1.012000E4	5.703371E3	4.098566E0	-2.817429E1	2.847084E1	1.431828E4	8.196204E1	3.631056E1
5.064000E0	1.012800E4	5.792156E3	1.456306E1	-2.419750E1	2.824184E1	1.434104E4	7.149755E1	4.028735E1
5.068000E0	1.013600E4	6.011519E3	2.274292E1	-1.615412E1	2.789617E1	1.436461E4	6.331769E1	4.833073E1
5.072000E0	1.014400E4	6.180125E3	2.689787E1	-5.163440E0	2.738898E1	1.438913E4	5.916274E1	5.932141E1
5.076000E0	1.015200E4	6.251633E3	2.629430E1	6.582775E0	2.710577E1	1.441406E4	5.976631E1	7.106762E1
5.080000E0	1.016000E4	6.165539E3	2.103760E1	1.712516E1	2.712659E1	1.443915E4	6.502300E1	8.161001E1
5.084000E0	1.016800E4	5.978955E3	1.238968E1	2.471944E1	2.765058E1	1.446338E4	7.367093E1	8.920429E1
5.088000E0	1.017600E4	5.879719E3	1.462039E0	2.769511E1	2.773368E1	1.448698E4	8.459857E1	9.217996E1
5.092000E0	1.018400E4	5.911307E3	-9.624091E0	2.585467E1	2.758781E1	1.451042E4	9.568470E1	9.033952E1
5.096000E0	1.019200E4	6.091655E3	-1.892731E1	1.941683E1	2.711561E1	1.453427E4	1.049879E2	8.390168E1
5.100000E0	1.020000E4	6.346916E3	-2.481083E1	9.449329E0	2.654934E1	1.455915E4	1.108714E2	7.393418E1
5.104000E0	1.020800E4	6.459483E3	-2.619436E1	-2.311939E0	2.629619E1	1.458504E4	1.122550E2	6.217291E1
5.108000E0	1.021600E4	6.362980E3	-2.280865E1	-1.361087E1	2.656107E1	1.461083E4	1.088693E2	5.087398E1
5.112000E0	1.022400E4	6.120461E3	-1.522773E1	-2.253169E1	2.719486E1	1.463595E4	1.012883E2	4.195316E1
5.116000E0	1.023200E4	5.838629E3	-4.961199E0	-2.754551E1	2.798872E1	1.465979E4	9.102180E1	3.693934E1
5.120000E0	1.024000E4	5.741317E3	6.210785E0	-2.765668E1	2.834548E1	1.468266E4	7.984982E1	3.682817E1
5.124000E0	1.024800E4	5.879601E3	1.641153E1	-2.282182E1	2.811003E1	1.470572E4	6.964908E1	4.166303E1
5.128000E0	1.025600E4	6.132226E3	2.373531E1	-1.387336E1	2.749245E1	1.472969E4	6.232530E1	5.061149E1
5.132000E0	1.026400E4	6.284492E3	2.707178E1	-2.474058E0	2.718459E1	1.475478E4	5.898883E1	6.201079E1
5.136000E0	1.027200E4	6.242093E3	2.549704E1	9.264810E0	2.712813E1	1.477997E4	6.056357E1	7.374966E1
5.140000E0	1.028000E4	6.070925E3	1.957283E1	1.937911E1	2.754352E1	1.480472E4	6.648778E1	8.386395E1
5.144000E0	1.028800E4	5.914921E3	1.019559E1	2.593202E1	2.786431E1	1.482854E4	7.586502E1	9.041687E1
5.148000E0	1.029600E4	5.883126E3	-9.855828E-1	2.774549E1	2.776299E1	1.485203E4	8.704619E1	9.223034E1
5.152000E0	1.030400E4	6.020762E3	-1.186707E1	2.476633E1	2.746267E1	1.487560E4	9.792767E1	8.925117E1
5.156000E0	1.031200E4	6.255474E3	-2.061181E1	1.717280E1	2.682819E1	1.490020E4	1.066724E2	8.165765E1
5.160000E0	1.032000E4	6.444691E3	-2.550044E1	6.525709E0	2.632218E1	1.492565E4	1.115610E2	7.101056E1
5.164000E0	1.032800E4	6.523889E3	-2.559326E1	-5.327155E0	2.614179E1	1.495176E4	1.116539E2	5.915769E1
5.168000E0	1.033600E4	6.346909E3	-2.110146E1	-1.638972E1	2.671881E1	1.497784E4	1.071621E2	4.809513E1
5.172000E0	1.034400E4	6.042140E3	-1.267718E1	-2.438725E1	2.748543E1	1.500253E4	9.873779E1	4.009760E1
5.176000E0	1.035200E4	5.829441E3	-1.879455E0	-2.810343E1	2.816620E1	1.502617E4	8.794006E1	3.638142E1
5.180000E0	1.036000E4	5.794967E3	9.358203E0	-2.692023E1	2.850043E1	1.504917E4	7.670240E1	3.756462E1
5.184000E0	1.036800E4	5.992004E3	1.888159E1	-2.058132E1	2.793036E1	1.507253E4	6.717902E1	4.390353E1
5.188000E0	1.037600E4	6.243166E3	2.521515E1	-1.064877E1	2.737152E1	1.509710E4	6.084546E1	5.383608E1
5.192000E0	1.038400E4	6.368732E3	2.710366E1	1.173434E0	2.712905E1	1.512248E4	5.895694E1	6.565828E1
5.196000E0	1.039200E4	6.258897E3	2.410701E1	1.284748E1	2.731676E1	1.514805E4	6.195360E1	7.733233E1
5.200000E0	1.040000E4	6.069777E3	1.670087E1	2.180454E1	2.746556E1	1.517255E4	6.935974E1	8.628939E1
5.204000E0	1.040800E4	5.972479E3	6.407401E0	2.692244E1	2.767440E1	1.519661E4	7.965320E1	9.140729E1
5.208000E0	1.041600E4	5.940496E3	-4.958796E0	2.720539E1	2.765362E1	1.522033E4	9.101940E1	9.169023E1
5.212000E0	1.042400E4	6.080732E3	-1.530126E1	2.256852E1	2.726659E1	1.524414E4	1.013619E2	8.705337E1
5.216000E0	1.043200E4	6.375800E3	-2.279567E1	1.371007E1	2.660091E1	1.526898E4	1.088563E2	7.819492E1
5.220000E0	1.044000E4	6.524549E3	-2.614433E1	2.221448E0	2.623853E1	1.529514E4	1.122049E2	6.670630E1
5.224000E0	1.044800E4	6.491671E3	-2.452906E1	-9.500554E0	2.630467E1	1.532117E4	1.105897E2	5.498429E1
5.228000E0	1.045600E4	6.317036E3	-1.833818E1	-1.971814E1	2.692757E1	1.534708E4	1.043988E2	4.476671E1
5.232000E0	1.046400E4	6.054108E3	-8.707549E0	-2.634244E1	2.774428E1	1.537171E4	9.476815E1	3.814241E1
5.236000E0	1.047200E4	5.882928E3	2.720977E0	-2.820915E1	2.834007E1	1.539551E4	8.333963E1	3.627570E1
5.240000E0	1.048000E4	5.925133E3	1.363385E1	-2.482860E1	2.832562E1	1.541877E4	7.242676E1	3.965625E1
5.244000E0	1.048800E4	6.133043E3	2.223926E1	-1.681294E1	2.787938E1	1.544291E4	6.382135E1	4.767190E1
5.248000E0	1.049600E4	6.326525E3	2.671183E1	-5.757562E0	2.732529E1	1.546784E4	5.934878E1	5.872729E1
5.252000E0	1.050400E4	6.385229E3	2.640620E1	6.350689E0	2.715914E1	1.549352E4	5.965440E1	7.083554E1
5.256000E0	1.051200E4	6.274077E3	2.129469E1	1.719381E1	2.736953E1	1.551892E4	6.476591E1	8.167866E1
5.260000E0	1.052000E4	6.116400E3	1.222625E1	2.475472E1	2.760937E1	1.554372E4	7.383435E1	8.923956E1
5.264000E0	1.052800E4	5.964340E3	1.041134E0	2.772439E1	2.774394E1	1.556785E4	8.501947E1	9.220924E1
5.268000E0	1.053600E4	5.986855E3	-1.009074E1	2.570870E1	2.761811E1	1.559143E4	9.615134E1	9.019355E1
5.272000E0	1.054400E4	6.248020E3	-1.937067E1	1.887388E1	2.704527E1	1.561574E4	1.054313E2	8.335873E1
5.276000E0	1.055200E4	6.508118E3	-2.489035E1	8.369611E0	2.625985E1	1.564141E4	1.109510E2	7.285446E1
5.280000E0	1.056000E4	6.596821E3	-2.598391E1	-3.563589E0	2.622713E1	1.566781E4	1.120445E2	6.092126E1
5.284000E0	1.056800E4	6.481879E3	-2.192620E1	-1.489481E1	2.650686E1	1.569419E4	1.079868E2	4.959004E1
5.288000E0	1.057600E4	6.202641E3	-1.375254E1	-2.350093E1	2.722914E1	1.571966E4	9.981314E1	4.098392E1
5.292000E0	1.058400E4	5.948796E3	-3.008088E0	-2.773499E1	2.789764E1	1.574381E4	8.906869E1	3.674986E1
5.296000E0	1.059200E4	5.880554E3	8.396101E0	-2.703225E1	2.830613E1	1.576725E4	7.766450E1	3.745260E1
5.300000E0	1.060000E4	6.014558E3	1.837795E1	-2.125021E1	2.809485E1	1.579085E4	6.768265E1	4.323463E1
5.304000E0	1.060800E4	6.268288E3	2.492768E1	-1.142803E1	2.742242E1	1.581537E4	6.113293E1	5.305682E1
5.308000E0	1.061600E4	6.460068E3	2.710117E1	4.734024E-1	2.710531E1	1.584100E4	5.895943E1	6.495825E1
5.312000E0	1.062400E4	6.423543E3	2.414505E1	1.232991E1	2.711107E1	1.586705E4	6.191556E1	7.681476E1
5.316000E0	1.063200E4	6.205941E3	1.673981E1	2.172852E1	2.742900E1	1.589239E4	6.932079E1	8.621337E1
5.320000E0	1.064000E4	6.045258E3	6.363234E0	2.691649E1	2.765842E1	1.591670E4	7.969737E1	9.140134E1
5.324000E0	1.064800E4	6.039464E3	-5.171567E0	2.723645E1	2.772308E1	1.594075E4	9.123217E1	9.172130E1
5.328000E0	1.065600E4	6.162622E3	-1.562526E1	2.230291E1	2.723176E1	1.596501E4	1.016859E2	8.678776E1
5.332000E0	1.066400E4	6.427820E3	-2.310246E1	1.331020E1	2.666243E1	1.599005E4	1.091631E2	7.779505E1
5.336000E0	1.067200E4	6.667363E3	-2.618638E1	1.630358E0	2.623708E1	1.601644E4	1.122470E2	6.611521E1
5.340000E0	1.068000E4	6.658021E3	-2.417682E1	-1.045775E1	2.634166E1	1.604339E4	1.102374E2	5.402710E1
5.344000E0	1.068800E4	6.389139E3	-1.743511E1	-2.055990E1	2.695724E1	1.606970E4	1.034957E2	4.392495E1
5.348000E0	1.069600E4	6.097299E3	-7.429260E0	-2.679656E1	2.780737E1	1.609450E4	9.348987E1	3.768829E1
5.352000E0	1.070400E4	5.968162E3	4.174971E0	-2.800246E1	2.831198E1	1.611848E4	8.188563E1	3.648239E1
5.356000E0	1.071200E4	6.012875E3	1.502015E1	-2.380602E1	2.814839E1	1.614225E4	7.104045E1	4.067882E1
5.360000E0	1.072000E4	6.198565E3	2.306631E1	-1.521929E1	2.763478E1	1.616658E4	6.299430E1	4.926556E1
5.364000E0	1.072800E4	6.423942E3	2.700636E1	-3.873416E0	2.728272E1	1.619184E4	5.905425E1	6.061143E1
5.368000E0	1.073600E4	6.457306E3	2.583771E1	8.382459E0	2.716345E1	1.621797E4	6.022289E1	7.286731E1
5.372000E0	1.074400E4	6.289476E3	1.994598E1	1.892565E1	2.749586E1	1.624350E4	6.611462E1	8.341050E1
5.376000E0	1.075200E4	6.152401E3	1.023554E1	2.570808E1	2.767077E1	1.626829E4	7.582507E1	9.019293E1
5.380000E0	1.076000E4	6.075018E3	-1.315602E0	2.773665E1	2.776784E1	1.629272E4	8.737621E1	9.222150E1
5.384000E0	1.076800E4	6.160821E3	-1.241790E1	2.448716E1	2.745588E1	1.631689E4	9.847851E1	8.897200E1
5.388000E0	1.077600E4	6.433690E3	-2.113569E1	1.651172E1	2.682078E1	1.634200E4	1.071963E2	8.099657E1
5.392000E0	1.078400E4	6.667905E3	-2.566876E1	5.287740E0	2.620774E1	1.636836E4	1.117294E2	6.977259E1
5.396000E0	1.079200E4	6.672567E3	-2.544430E1	-6.982456E0	2.638498E1	1.639535E4	1.115049E2	5.750239E1
5.400000E0	1.080000E4	6.530892E3	-1.990620E1	-1.776103E1	2.667791E1	1.642174E4	1.059668E2	4.672382E1
5.404000E0	1.080800E4	6.304734E3	-1.047271E1	-2.539934E1	2.747370E1	1.644759E4	9.653332E1	3.908551E1
5.408000E0	1.081600E4	6.014525E3	1.070085E0	-2.813212E1	2.815247E1	1.647218E4	8.499052E1	3.635273E1
