t,frame,x,y,r,theta,omega,alpha
7.00600E+00,1.40E+04,2.20E+01,-1.46E+01,2.64E+01,-6.38E+04,-4.85E+03,-1.79E+04
7.00800E+00,1.40E+04,1.93E+01,-1.81E+01,2.64E+01,-6.38E+04,-4.88E+03,-2.45E+04
7.01000E+00,1.40E+04,1.58E+01,-2.11E+01,2.64E+01,-6.38E+04,-4.97E+03,-3.44E+04
7.01200E+00,1.40E+04,1.19E+01,-2.34E+01,2.63E+01,-6.38E+04,-5.01E+03,-2.06E+04
7.01400E+00,1.40E+04,7.61E+00,-2.50E+01,2.62E+01,-6.38E+04,-5.05E+03,-3.50E+04
7.01600E+00,1.40E+04,3.06E+00,-2.58E+01,2.60E+01,-6.38E+04,-5.14E+03,-3.04E+04
7.01800E+00,1.40E+04,-1.66E+00,-2.59E+01,2.60E+01,-6.38E+04,-5.19E+03,-2.27E+04
7.02000E+00,1.40E+04,-6.28E+00,-2.51E+01,2.59E+01,-6.38E+04,-5.22E+03,-1.34E+03
7.02200E+00,1.40E+04,-1.08E+01,-2.36E+01,2.59E+01,-6.38E+04,-5.21E+03,2.34E+04
7.02400E+00,1.40E+04,-1.49E+01,-2.13E+01,2.60E+01,-6.38E+04,-5.12E+03,2.73E+04
7.02600E+00,1.41E+04,-1.85E+01,-1.85E+01,2.61E+01,-6.39E+04,-5.09E+03,5.40E+03
7.02800E+00,1.41E+04,-2.16E+01,-1.50E+01,2.63E+01,-6.39E+04,-5.11E+03,2.27E+04
7.03000E+00,1.41E+04,-2.40E+01,-1.10E+01,2.64E+01,-6.39E+04,-5.00E+03,4.30E+04
7.03200E+00,1.41E+04,-2.56E+01,-6.73E+00,2.64E+01,-6.39E+04,-4.91E+03,2.09E+04
7.03400E+00,1.41E+04,-2.64E+01,-2.27E+00,2.65E+01,-6.39E+04,-4.94E+03,1.35E+04
7.03600E+00,1.41E+04,-2.63E+01,2.30E+00,2.64E+01,-6.39E+04,-4.87E+03,1.90E+04
7.03800E+00,1.41E+04,-2.55E+01,6.63E+00,2.63E+01,-6.39E+04,-4.83E+03,3.93E+03
7.04000E+00,1.41E+04,-2.39E+01,1.08E+01,2.62E+01,-6.39E+04,-4.88E+03,-2.16E+04
7.04200E+00,1.41E+04,-2.15E+01,1.45E+01,2.59E+01,-6.39E+04,-4.91E+03,-3.61E+04
7.04400E+00,1.41E+04,-1.84E+01,1.77E+01,2.55E+01,-6.39E+04,-5.01E+03,-4.90E+04
7.04600E+00,1.41E+04,-1.47E+01,2.04E+01,2.52E+01,-6.40E+04,-5.12E+03,-6.00E+04
7.04800E+00,1.41E+04,-1.07E+01,2.23E+01,2.47E+01,-6.40E+04,-5.24E+03,-7.65E+04
7.05000E+00,1.41E+04,-6.24E+00,2.35E+01,2.43E+01,-6.40E+04,-5.43E+03,-6.98E+04
7.05200E+00,1.41E+04,-1.59E+00,2.39E+01,2.39E+01,-6.40E+04,-5.54E+03,-4.73E+04
7.05400E+00,1.41E+04,3.00E+00,2.36E+01,2.38E+01,-6.40E+04,-5.60E+03,-2.08E+04
7.05600E+00,1.41E+04,7.53E+00,2.24E+01,2.37E+01,-6.40E+04,-5.64E+03,5.95E+02
7.05800E+00,1.41E+04,1.18E+01,2.06E+01,2.38E+01,-6.40E+04,-5.58E+03,5.40E+04
7.06000E+00,1.41E+04,1.57E+01,1.81E+01,2.40E+01,-6.40E+04,-5.43E+03,5.67E+04
7.06200E+00,1.41E+04,1.90E+01,1.51E+01,2.43E+01,-6.40E+04,-5.33E+03,6.75E+04
7.06400E+00,1.41E+04,2.19E+01,1.15E+01,2.47E+01,-6.41E+04,-5.20E+03,6.96E+04
7.06600E+00,1.41E+04,2.40E+01,7.62E+00,2.52E+01,-6.41E+04,-5.02E+03,7.48E+04
7.06800E+00,1.41E+04,2.53E+01,3.42E+00,2.55E+01,-6.41E+04,-4.92E+03,4.66E+04
7.07000E+00,1.41E+04,2.58E+01,-9.15E-01,2.58E+01,-6.41E+04,-4.83E+03,4.04E+04
7.07200E+00,1.41E+04,2.56E+01,-5.26E+00,2.61E+01,-6.41E+04,-4.76E+03,3.01E+04
7.07400E+00,1.41E+04,2.46E+01,-9.47E+00,2.64E+01,-6.41E+04,-4.70E+03,4.02E+03
7.07600E+00,1.42E+04,2.28E+01,-1.34E+01,2.65E+01,-6.41E+04,-4.74E+03,-1.83E+04
7.07800E+00,1.42E+04,2.03E+01,-1.70E+01,2.64E+01,-6.41E+04,-4.79E+03,-2.75E+04
7.08000E+00,1.42E+04,1.71E+01,-2.01E+01,2.64E+01,-6.41E+04,-4.84E+03,-3.21E+04
7.08200E+00,1.42E+04,1.34E+01,-2.26E+01,2.63E+01,-6.41E+04,-4.92E+03,-3.37E+04
7.08400E+00,1.42E+04,9.24E+00,-2.44E+01,2.61E+01,-6.41E+04,-4.98E+03,-3.31E+04
7.08600E+00,1.42E+04,4.84E+00,-2.56E+01,2.60E+01,-6.42E+04,-5.04E+03,-2.11E+04
7.08800E+00,1.42E+04,2.42E-01,-2.59E+01,2.59E+01,-6.42E+04,-5.08E+03,-1.95E+04
7.09000E+00,1.42E+04,-4.32E+00,-2.55E+01,2.59E+01,-6.42E+04,-5.10E+03,-4.85E+03
7.09200E+00,1.42E+04,-8.79E+00,-2.43E+01,2.59E+01,-6.42E+04,-5.12E+03,-2.99E+03
7.09400E+00,1.42E+04,-1.30E+01,-2.25E+01,2.59E+01,-6.42E+04,-5.10E+03,2.06E+04
7.09600E+00,1.42E+04,-1.69E+01,-1.99E+01,2.61E+01,-6.42E+04,-5.05E+03,1.60E+04
7.09800E+00,1.42E+04,-2.01E+01,-1.67E+01,2.62E+01,-6.42E+04,-5.01E+03,2.29E+04
7.10000E+00,1.42E+04,-2.29E+01,-1.30E+01,2.63E+01,-6.42E+04,-4.98E+03,4.04E+04
7.10200E+00,1.42E+04,-2.49E+01,-8.96E+00,2.64E+01,-6.42E+04,-4.84E+03,5.84E+04
7.10400E+00,1.42E+04,-2.61E+01,-4.74E+00,2.65E+01,-6.42E+04,-4.74E+03,1.76E+04
7.10600E+00,1.42E+04,-2.65E+01,-3.99E-01,2.65E+01,-6.43E+04,-4.77E+03,1.88E+03
7.10800E+00,1.42E+04,-2.62E+01,4.05E+00,2.65E+01,-6.43E+04,-4.76E+03,1.20E+04
7.11000E+00,1.42E+04,-2.51E+01,8.23E+00,2.64E+01,-6.43E+04,-4.69E+03,6.84E+03
7.11200E+00,1.42E+04,-2.32E+01,1.21E+01,2.62E+01,-6.43E+04,-4.73E+03,-3.06E+04
7.11400E+00,1.42E+04,-2.05E+01,1.55E+01,2.57E+01,-6.43E+04,-4.82E+03,-5.01E+04
7.11600E+00,1.42E+04,-1.73E+01,1.85E+01,2.53E+01,-6.43E+04,-4.93E+03,-6.73E+04
7.11800E+00,1.42E+04,-1.36E+01,2.08E+01,2.48E+01,-6.43E+04,-5.09E+03,-8.04E+04
7.12000E+00,1.42E+04,-9.43E+00,2.24E+01,2.43E+01,-6.43E+04,-5.26E+03,-7.63E+04
7.12200E+00,1.42E+04,-5.02E+00,2.34E+01,2.39E+01,-6.43E+04,-5.40E+03,-7.13E+04
7.12400E+00,1.42E+04,-4.97E-01,2.36E+01,2.36E+01,-6.43E+04,-5.54E+03,-4.05E+04
7.12600E+00,1.43E+04,4.10E+00,2.32E+01,2.35E+01,-6.44E+04,-5.58E+03,-2.36E+03
7.12800E+00,1.43E+04,8.48E+00,2.20E+01,2.35E+01,-6.44E+04,-5.53E+03,3.61E+04
7.13000E+00,1.43E+04,1.26E+01,2.01E+01,2.37E+01,-6.44E+04,-5.45E+03,4.90E+04
7.13200E+00,1.43E+04,1.64E+01,1.77E+01,2.41E+01,-6.44E+04,-5.32E+03,8.36E+04
7.13400E+00,1.43E+04,1.96E+01,1.45E+01,2.44E+01,-6.44E+04,-5.13E+03,7.94E+04
7.13600E+00,1.43E+04,2.21E+01,1.11E+01,2.48E+01,-6.44E+04,-4.98E+03,7.01E+04
7.13800E+00,1.43E+04,2.41E+01,7.22E+00,2.52E+01,-6.44E+04,-4.87E+03,4.06E+04
7.14000E+00,1.43E+04,2.54E+01,3.16E+00,2.56E+01,-6.44E+04,-4.79E+03,3.50E+04
7.14200E+00,1.43E+04,2.58E+01,-1.12E+00,2.58E+01,-6.44E+04,-4.75E+03,2.84E+04
7.14400E+00,1.43E+04,2.56E+01,-5.41E+00,2.62E+01,-6.45E+04,-4.67E+03,3.33E+04
7.14600E+00,1.43E+04,2.46E+01,-9.51E+00,2.63E+01,-6.45E+04,-4.62E+03,1.71E+03
7.14800E+00,1.43E+04,2.28E+01,-1.34E+01,2.64E+01,-6.45E+04,-4.66E+03,-1.86E+04
7.15000E+00,1.43E+04,2.03E+01,-1.69E+01,2.64E+01,-6.45E+04,-4.71E+03,-2.75E+04
7.15200E+00,1.43E+04,1.72E+01,-1.99E+01,2.63E+01,-6.45E+04,-4.75E+03,-2.34E+04
7.15400E+00,1.43E+04,1.36E+01,-2.24E+01,2.62E+01,-6.45E+04,-4.81E+03,-2.87E+04
7.15600E+00,1.43E+04,9.57E+00,-2.42E+01,2.61E+01,-6.45E+04,-4.86E+03,-2.83E+04
7.15800E+00,1.43E+04,5.27E+00,-2.53E+01,2.59E+01,-6.45E+04,-4.93E+03,-4.29E+04
7.16000E+00,1.43E+04,8.25E-01,-2.58E+01,2.58E+01,-6.45E+04,-5.03E+03,-2.38E+04
7.16200E+00,1.43E+04,-3.74E+00,-2.55E+01,2.58E+01,-6.45E+04,-5.04E+03,-2.83E+03
7.16400E+00,1.43E+04,-8.11E+00,-2.45E+01,2.58E+01,-6.45E+04,-5.01E+03,1.27E+04
7.16600E+00,1.43E+04,-1.23E+01,-2.27E+01,2.58E+01,-6.46E+04,-5.01E+03,1.86E+04
7.16800E+00,1.43E+04,-1.61E+01,-2.03E+01,2.59E+01,-6.46E+04,-4.94E+03,1.89E+04
7.17000E+00,1.43E+04,-1.94E+01,-1.74E+01,2.60E+01,-6.46E+04,-4.92E+03,1.78E+04
7.17200E+00,1.43E+04,-2.22E+01,-1.39E+01,2.62E+01,-6.46E+04,-4.89E+03,1.64E+04
7.17400E+00,1.43E+04,-2.44E+01,-9.99E+00,2.63E+01,-6.46E+04,-4.83E+03,5.03E+04
7.17600E+00,1.44E+04,-2.58E+01,-5.77E+00,2.64E+01,-6.46E+04,-4.71E+03,4.49E+04
7.17800E+00,1.44E+04,-2.64E+01,-1.59E+00,2.65E+01,-6.46E+04,-4.61E+03,4.15E+04
7.18000E+00,1.44E+04,-2.62E+01,2.68E+00,2.64E+01,-6.46E+04,-4.58E+03,-8.63E+02
7.18200E+00,1.44E+04,-2.55E+01,6.77E+00,2.64E+01,-6.46E+04,-4.59E+03,-1.47E+04
7.18400E+00,1.44E+04,-2.38E+01,1.07E+01,2.61E+01,-6.46E+04,-4.66E+03,-3.30E+04
7.18600E+00,1.44E+04,-2.15E+01,1.42E+01,2.57E+01,-6.47E+04,-4.71E+03,-3.96E+04
7.18800E+00,1.44E+04,-1.85E+01,1.72E+01,2.53E+01,-6.47E+04,-4.82E+03,-5.72E+04
7.19000E+00,1.44E+04,-1.50E+01,1.97E+01,2.48E+01,-6.47E+04,-4.95E+03,-7.64E+04
7.19200E+00,1.44E+04,-1.11E+01,2.16E+01,2.43E+01,-6.47E+04,-5.11E+03,-7.53E+04
7.19400E+00,1.44E+04,-6.87E+00,2.29E+01,2.39E+01,-6.47E+04,-5.27E+03,-8.06E+04
7.19600E+00,1.44E+04,-2.52E+00,2.34E+01,2.36E+01,-6.47E+04,-5.41E+03,-4.59E+04
7.19800E+00,1.44E+04,2.01E+00,2.33E+01,2.34E+01,-6.47E+04,-5.48E+03,-9.06E+03
7.20000E+00,1.44E+04,6.37E+00,2.25E+01,2.34E+01,-6.47E+04,-5.43E+03,3.06E+04
7.20200E+00,1.44E+04,1.06E+01,2.11E+01,2.36E+01,-6.47E+04,-5.37E+03,4.92E+04
7.20400E+00,1.44E+04,1.44E+01,1.90E+01,2.39E+01,-6.47E+04,-5.23E+03,6.59E+04
7.20600E+00,1.44E+04,1.79E+01,1.63E+01,2.42E+01,-6.48E+04,-5.09E+03,6.43E+04
7.20800E+00,1.44E+04,2.08E+01,1.32E+01,2.46E+01,-6.48E+04,-4.98E+03,6.24E+04
7.21000E+00,1.44E+04,2.31E+01,9.58E+00,2.50E+01,-6.48E+04,-4.84E+03,6.14E+04
7.21200E+00,1.44E+04,2.47E+01,5.69E+00,2.53E+01,-6.48E+04,-4.73E+03,5.10E+04
7.21400E+00,1.44E+04,2.57E+01,1.62E+00,2.58E+01,-6.48E+04,-4.65E+03,4.79E+04
7.21600E+00,1.44E+04,2.59E+01,-2.54E+00,2.60E+01,-6.48E+04,-4.54E+03,2.28E+04
7.21800E+00,1.44E+04,2.54E+01,-6.58E+00,2.62E+01,-6.48E+04,-4.53E+03,-1.05E+04
7.22000E+00,1.44E+04,2.40E+01,-1.06E+01,2.63E+01,-6.48E+04,-4.61E+03,-1.56E+04
7.22200E+00,1.44E+04,2.20E+01,-1.43E+01,2.63E+01,-6.48E+04,-4.59E+03,-7.59E+03
7.22400E+00,1.44E+04,1.95E+01,-1.76E+01,2.63E+01,-6.48E+04,-4.62E+03,-2.00E+04
7.22600E+00,1.45E+04,1.63E+01,-2.05E+01,2.62E+01,-6.49E+04,-4.69E+03,-3.75E+04
7.22800E+00,1.45E+04,1.27E+01,-2.27E+01,2.60E+01,-6.49E+04,-4.76E+03,-2.84E+04
7.23000E+00,1.45E+04,8.65E+00,-2.44E+01,2.59E+01,-6.49E+04,-4.82E+03,-3.08E+04
7.23200E+00,1.45E+04,4.42E+00,-2.54E+01,2.58E+01,-6.49E+04,-4.87E+03,-2.34E+04
7.23400E+00,1.45E+04,1.68E-02,-2.57E+01,2.57E+01,-6.49E+04,-4.93E+03,-2.81E+04
